seq,Kingdom,Phylum,Class,Order,Family,Genus,Species,Combined,Combined,46152,H,Ha,I,Ia,J,Ja,Jb,K,L,M,N,Na,P,Q,Qa
b94b3e9177961551c08f311f8515f346,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Flaviflexus,midas_s_51021,Bacteria Actinobacteriota Actinobacteria Actinomycetales Actinomycetaceae Flaviflexus midas_s_51021,Bacteria Actinobacteriota Actinobacteria Actinomycetales Actinomycetaceae Flaviflexus midas_s_51021,0.016979595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7de13a55503e90292b953209386e0b7b,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,midas_g_343,midas_s_2322,Bacteria Actinobacteriota Actinobacteria Actinomycetales Actinomycetaceae midas_g_343 midas_s_2322,Bacteria Actinobacteriota Actinobacteria Actinomycetales Actinomycetaceae midas_g_343 midas_s_2322,0.010877553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e9bddfa0fc6471131e3412f81bdc6b6d,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Bogoriellaceae,Georgenia,NA,Bacteria Actinobacteriota Actinobacteria Micrococcales Bogoriellaceae Georgenia NA,Bacteria Actinobacteriota Actinobacteria Micrococcales Bogoriellaceae Georgenia NA,0.002122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520df833871a8a531033d90f108d61a3,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,midas_s_51989,Bacteria Actinobacteriota Actinobacteria Actinomycetales Actinomycetaceae Actinomyces midas_s_51989,Bacteria Actinobacteriota Actinobacteria Actinomycetales Actinomycetaceae Actinomyces midas_s_51989,0.005040817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c3ea3339f3a3be523e02cefed4aaa10,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,midas_s_51989,Bacteria Actinobacteriota Actinobacteria Actinomycetales Actinomycetaceae Actinomyces midas_s_51989,Bacteria Actinobacteriota Actinobacteria Actinomycetales Actinomycetaceae Actinomyces midas_s_51989,0.002918368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb3f42ad378ddeda014d895db355586b,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,midas_s_110073,Bacteria Actinobacteriota Actinobacteria Actinomycetales Actinomycetaceae Actinomyces midas_s_110073,Bacteria Actinobacteriota Actinobacteria Actinomycetales Actinomycetaceae Actinomyces midas_s_110073,0.004775511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aa20c972229ba580ad2044118ab67181,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,NA,Bacteria Actinobacteriota Actinobacteria Actinomycetales Actinomycetaceae Actinomyces NA,Bacteria Actinobacteriota Actinobacteria Actinomycetales Actinomycetaceae Actinomyces NA,0,0.009984346,0,0.01778458,0.016610836,0.020586402,0.015513978,0.039687789,0.020478347,0.007254694,0.00120803,0.00058169,0,0.002058213,0,0
347f05aadc3de2fe5237432c42d041b5,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,midas_s_4035,Bacteria Actinobacteriota Actinobacteria Actinomycetales Actinomycetaceae Actinomyces midas_s_4035,Bacteria Actinobacteriota Actinobacteria Actinomycetales Actinomycetaceae Actinomyces midas_s_4035,0.002653062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e2270e7a0c8c2e951edc6813b58451a,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,midas_s_47670,Bacteria Actinobacteriota Actinobacteria Actinomycetales Actinomycetaceae Actinomyces midas_s_47670,Bacteria Actinobacteriota Actinobacteria Actinomycetales Actinomycetaceae Actinomyces midas_s_47670,0.000795919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547b0919a99ed883fc7e366881d70e30,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,midas_s_61660,Bacteria Actinobacteriota Actinobacteria Micrococcales Micrococcaceae Kocuria midas_s_61660,Bacteria Actinobacteriota Actinobacteria Micrococcales Micrococcaceae Kocuria midas_s_61660,0.002122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db0c288182530edd5066c0881c9665c7,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,NA,Bacteria Actinobacteriota Actinobacteria Micrococcales Micrococcaceae Kocuria NA,Bacteria Actinobacteriota Actinobacteria Micrococcales Micrococcaceae Kocuria NA,0.001857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8d3f2463af90ed9f59bbda873534edc0,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinomycetospora,Actinomycetospora_lutea,Bacteria Actinobacteriota Actinobacteria Pseudonocardiales Pseudonocardiaceae Actinomycetospora Actinomycetospora_lutea,Bacteria Actinobacteriota Actinobacteria Pseudonocardiales Pseudonocardiaceae Actinomycetospora Actinomycetospora_lutea,0.003183674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4343b6b7da6bae2055762dad082dd651,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,NA,Bacteria Actinobacteriota Actinobacteria Pseudonocardiales Pseudonocardiaceae Pseudonocardia NA,Bacteria Actinobacteriota Actinobacteria Pseudonocardiales Pseudonocardiaceae Pseudonocardia NA,0.006897961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29ffed0e67cdfb55f16960a8f8428cb5,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,NA,Bacteria Actinobacteriota Actinobacteria Pseudonocardiales Pseudonocardiaceae Pseudonocardia NA,Bacteria Actinobacteriota Actinobacteria Pseudonocardiales Pseudonocardiaceae Pseudonocardia NA,0.004510205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6589433bc08b7cdc5ea1e4928683ed00,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,midas_s_5929,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Corynebacteriaceae Corynebacterium midas_s_5929,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Corynebacteriaceae Corynebacterium midas_s_5929,0.028387761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
add6ee5276913213598665852c4b08fb,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Corynebacteriaceae Corynebacterium NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Corynebacteriaceae Corynebacterium NA,0.006102042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720ef8366f0bd5fb2cb193ce02e53799,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Dietziaceae,Dietzia,midas_s_5446,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Dietziaceae Dietzia midas_s_5446,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Dietziaceae Dietzia midas_s_5446,0.00902041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88dc9b1bf64124875974e6e8ce1bb2e0,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Dietziaceae,Dietzia,midas_s_5446,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Dietziaceae Dietzia midas_s_5446,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Dietziaceae Dietzia midas_s_5446,0.027326536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61637c95fcfd388d16465d5d8ae30f0a,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Dietziaceae,Dietzia,midas_s_5446,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Dietziaceae Dietzia midas_s_5446,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Dietziaceae Dietzia midas_s_5446,0.014857146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19083703874fec5c0e976f6ca4fa6bc9,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Rhodococcus NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Rhodococcus NA,0.045632662,0.04706906,0.081054412,0.120719575,0.160571413,0.084319648,0.040336343,0.066146316,0.081023027,0.495132877,0.16743296,0.071160025,0.088471277,0.025806819,0.033705025,0
2c2a5e52f212bdc4fe6cfe32717f2a01,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Skermania,Skermania_piniformis,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Skermania Skermania_piniformis,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Skermania Skermania_piniformis,0.001326531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647927aceecdb8d63c0647ad64f33531,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Rhodococcus NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Rhodococcus NA,0.00557143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a594a2db0ceea408a3931a4465c05420,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,midas_s_40773,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Rhodococcus midas_s_40773,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Rhodococcus midas_s_40773,0.002918368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87ec65202e592d81d47b66d1484732df,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,midas_s_4515,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Rhodococcus midas_s_4515,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Rhodococcus midas_s_4515,0.007163267,0.009984346,0,0.011856387,0,0.005076099,0,0,0.004006633,0.021764083,0.00845621,0,0,0,0,0
04270fc1464453e2e7d9a43ae00168b6,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,midas_s_4515,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Rhodococcus midas_s_4515,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Rhodococcus midas_s_4515,0.000265306,0,0,0,0.013842363,0,0,0,0,0,0,0.002132862,0,0,0,0
5a53ad0b5b9bb5681456ed32f72110e7,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Millisia,Millisia_brevis,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Millisia Millisia_brevis,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Millisia Millisia_brevis,0.003183674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2389f5000634184ae381b8e579934c4b,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium NA,0.00344898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c4b95d668645a2a85addfe2f084b6f2,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium NA,0.004244899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495cc889a2e82868482b1feb2f71fbd0,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium NA,0.334020476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4acc40b7b61bf7126ad84af26e93ed9,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium NA,0.081448996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ff2d0f9ff5860f0d61f045ebb308e0d,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium NA,0.058897971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09304de7bcdde93714df6d4800a79b4d,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium NA,0.493469488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6dfb10e6d92b2c7ec87175ad560bed2e,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium NA,0.813163431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beb160f1d174dc940a6dd9816c42ca01,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,midas_s_30070,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium midas_s_30070,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium midas_s_30070,0.029979598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d16302bbd739ffc628c49803b25c8f6e,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium NA,0.008224491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6c7a1a940865cb8fc19e17d404be6951,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium NA,0.084897977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5f50c109f3a9cdf90470d389e4797c67,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium NA,0.073489811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76822eb34ea3cf76c00fb31b39d43b12,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium NA,0.076142873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84f0bed445af5694e5b98998ffde30a8,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium NA,0,0,0,0,0,0,0,0,0,0,0,0.000969483,0,0.001899889,0,0
68d8ed7c8b41a1f6e461674c4d220b5a,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium NA,0.007163267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a5c80d4415d8b64a85a2b498d22ad570,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Tsukamurellaceae,Tsukamurella,midas_s_89288,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Tsukamurellaceae Tsukamurella midas_s_89288,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Tsukamurellaceae Tsukamurella midas_s_89288,0.001857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bce4d231e12c8465556db9d2cf121551,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Tsukamurellaceae,Tsukamurella,midas_s_4391,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Tsukamurellaceae Tsukamurella midas_s_4391,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Tsukamurellaceae Tsukamurella midas_s_4391,0.003714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0bbfb182e829dcd543eba20abe4bf13,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Gordonia,NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Gordonia NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Gordonia NA,0.007428573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5c7c7b73a2ec4b36eb0c3adfcc84d9aa,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Gordonia,NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Gordonia NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Gordonia NA,0.002918368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c09305c29479546a081817c3df4019cc,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Gordonia,NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Gordonia NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Gordonia NA,0.007428573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a53b7a494838590a5600a018277e55ea,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Gordonia,NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Gordonia NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Gordonia NA,0.006102042,0.019968692,0.021144629,0.039880574,0.055369453,0.028482557,0,0.061736561,0.044295556,0.161157849,0.088427797,0.038003719,0.036608804,0.007124582,0,0
f78abd34d9f99dfc6481d847ff918abb,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Gordonia,NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Gordonia NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Gordonia NA,0,0,0,0.001077853,0,0,0,0,0,0,0,0,0,0,0,0
5881e5969b9c5cced797ab5e237049b4,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Gordonia,midas_s_403,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Gordonia midas_s_403,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Gordonia midas_s_403,0.003979593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f8ec439cb9f26e97be2793df3c52b03d,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Gordonia,NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Gordonia NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Gordonia NA,0.174040852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bbb8d866124b76dccef1a07447e2e183,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Gordonia,NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Gordonia NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Gordonia NA,0.029714292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689ea6538e35d0bf0beff8b8ef7ae765,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Gordonia,midas_s_29668,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Gordonia midas_s_29668,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Gordonia midas_s_29668,0.002122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ef9c96b68ed0d81bec10c4b79e562a8,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Gordonia,NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Gordonia NA,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Gordonia NA,0.002387756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34bc76cd76ea83cf74430a3bbb56ac82,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,IMCC26207,NA,Bacteria Actinobacteriota Acidimicrobiia Microtrichales Microtrichaceae IMCC26207 NA,Bacteria Actinobacteriota Acidimicrobiia Microtrichales Microtrichaceae IMCC26207 NA,0.258673522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c3f093ce4164155c9b0f097a9ae7de70,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,IMCC26207,NA,Bacteria Actinobacteriota Acidimicrobiia Microtrichales Microtrichaceae IMCC26207 NA,Bacteria Actinobacteriota Acidimicrobiia Microtrichales Microtrichaceae IMCC26207 NA,0.010612247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e5092df44ebdb6698c9fde3cdfb19ceb,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,IMCC26207,midas_s_45164,Bacteria Actinobacteriota Acidimicrobiia Microtrichales Microtrichaceae IMCC26207 midas_s_45164,Bacteria Actinobacteriota Acidimicrobiia Microtrichales Microtrichaceae IMCC26207 midas_s_45164,0.006632654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e3455df1e42e2473c73aabd6238e9d44,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,IMCC26207,midas_s_11792,Bacteria Actinobacteriota Acidimicrobiia Microtrichales Microtrichaceae IMCC26207 midas_s_11792,Bacteria Actinobacteriota Acidimicrobiia Microtrichales Microtrichaceae IMCC26207 midas_s_11792,0.005040817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b83c05fb785fc037d554a6f40d8e7774,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,IMCC26207,NA,Bacteria Actinobacteriota Acidimicrobiia Microtrichales Microtrichaceae IMCC26207 NA,Bacteria Actinobacteriota Acidimicrobiia Microtrichales Microtrichaceae IMCC26207 NA,0.002653062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
