Start Date,,Biomass Sample,Ins - Media,,,,,,,,,,,,,,,,Ins - Substrate Gases,H? loading,,CO? loading,,,,,,,,,Outs - Passive Waste Effluent,,,,,,,,,Outs - Gas,CH?,H?,CO?,,,,,,,CH? production,CH? production,,,,,,,H?,,,,CO?,,,,,TSS/VSS,,,,,0.795857751,Operational Info (Loxone Sensor Readings),,,,,,,,,,
5/14/2024 12:42,Days of Operation,Biomass Sample ID,Media description,Media changes,Media Influent Flow Rate (mL/min) based on scales linear projection,"pH adjustment delivery rate (mL/min) - primarily 1 M HCl, sometimes 1 M NaOH",Approximate Cl- (mg/L),Approximate Na+,Approximate K+,Media Acetate (mol/L),Media Propionate (mol/L),Media Butyrate (mol/L),Media Total VFA (mg COD/L),Media Total COD (mg/L) Hach,Media Ammonia (mol/L),Media Dissolved Inorganic Carbon (mol C/L),Media Dissolved Organic Carbon (mol C/L),Approximate Total Influent C (mol/min) based on Media recipe,H2 delivery rate setpoint (mL/min),H2 loading rate (m3h2/m2),CO2 delivery rate setpoint (mL/min),CO2 loading rate (m3co2/m2),total gas loading rate (NL/m2),H2 delivery rate (mol/min),H2 delivery rate (e-eq/min),H2 delivery (g COD/min),CO2 delivery rate (mol/min),H2:CO2 ratio,Measured Total Influent C (mol/min),Approximate Total Influent C (mol/min) based on Media recipe + gas,Effluent waste flow rate (mL/min) - measured based on HRT after Day 38.1,Waste Effluent Acetate (mol/L),Waste Effluent Propionate (mol/L),Waste Effluent Butyrate (mol/L),Waste Effluent Total VFA (mg COD/L),Waste Effluent Total COD (mg/L) Hach,Waste Effluent Ammonia (mol/L),Waste Effluent Dissolved Inorganic Carbon (mol C/L),Waste Effluent Dissolved Organic Carbon (mol C/L),Gas Flow Out (mL/min at STP),Gas Composition (% CH4),Gas Composition (% H2),Gas Composition (% CO2),CH4 Production (mL/min),CH4 Production (mol/min),H2 breakthrough (mL/min),H2 breakthrough (mol/min),CO2 breakthrough (mL/min),CO2 breakthrough (mol/min),Specific CH4 production Rate (m3/m3d) .155,Specific CH4 production Rate (NL/m2d),Waste Effluent Dissolved Inorganic Carbon (mol/min) based on sensor,Effluent C as measured (mol/min),Effluent C as biomass (mol/min),Total Effluent C (mol/min) based on MT sensors,H2 Conversion to CH4 Efficiency (%) based on CH4,H2 Conversion to CH4 Efficiency (%) based on H2 (mL/min) (qh2 in -qh2out)/qh2in,H2 conversion to CH4 efficiency (30-day rolling average),Accounted H2 (%),Unaccounted H2 (%),C gas only Conversion Efficiency to CH4 (%),CO2 conversion to CH4 efficiency (30-day rolling average),C Conversion to CH4 Efficiency (%),Accounted C (%) based on MT sensors,Unaccounted C (%) based on MT sensors,Projected Cell Yield (g/min),R-TSS,W-TSS,R-VSS,W-VSS,SRT,HRT,pH,"CO2 (mg/L, aqueous dissolved CO2)",ORP (mV),Temp ©,[H],[CO2aq],pKa1,pKa2,[HCO3-],[CO3-2],TIC
,253.6,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.381,0.987767667,0.002210667,0.010021667,0.376143733,1.68E-05,0.00,3.76E-08,0.00,1.70E-07,3.10,3.73292,1.03E-06,#VALUE!,,1.80E-05,90.47%,99.95%,88.70%,90.52%,9.48%,89.56%,88.07%,86.56%,93%,7%,1.52E-03,,,,,5.522969839,2.474799725,7.011,69.253,-500.54,36.225,9.75E-08,1.57E-03,6.34,10.28,7.36E-03,3.98E-06,8.94E-03
,253.7,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.381,0.987767667,0.002210667,0.010021667,0.376143733,1.68E-05,0.00,3.76E-08,0.00,1.70E-07,3.10,3.73292,1.02E-06,#VALUE!,,1.80E-05,90.47%,99.95%,88.71%,90.52%,9.48%,89.56%,88.07%,86.56%,93%,7%,1.52E-03,,,,,5.522969839,2.474799725,7.011,68.609,-500.54,35.897,9.75E-08,1.56E-03,6.34,10.28,7.27E-03,3.90E-06,8.83E-03
,253.8,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.381,0.987767667,0.002210667,0.010021667,0.376143733,1.68E-05,0.00,3.76E-08,0.00,1.70E-07,3.10,3.73292,1.01E-06,#VALUE!,,1.80E-05,90.47%,99.95%,88.72%,90.52%,9.48%,89.56%,88.08%,86.56%,93%,7%,1.52E-03,,,,,5.522969839,2.474799725,7.004,68.437,-500.54,36.553,9.91E-08,1.56E-03,6.34,10.28,7.18E-03,3.84E-06,8.74E-03
,253.9,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.381,0.987767667,0.002210667,0.010021667,0.376143733,1.68E-05,0.00,3.76E-08,0.00,1.70E-07,3.10,3.73292,1.02E-06,#VALUE!,,1.80E-05,90.47%,99.95%,88.72%,90.52%,9.48%,89.56%,88.08%,86.56%,93%,7%,1.52E-03,,,,,5.522969839,2.474799725,7.012,69.021,-500.537,35.831,9.73E-08,1.57E-03,6.34,10.28,7.32E-03,3.94E-06,8.89E-03
,254,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.381,0.987767667,0.002210667,0.010021667,0.376143733,1.68E-05,0.00,3.76E-08,0.00,1.70E-07,3.10,3.73292,1.06E-06,#VALUE!,,1.80E-05,90.47%,99.95%,88.73%,90.52%,9.48%,89.56%,88.08%,86.56%,93%,7%,1.52E-03,,,,,5.522969839,2.474799725,7.019,70.334,-500.53,35.831,9.57E-08,1.60E-03,6.34,10.28,7.58E-03,4.14E-06,9.19E-03
,254.1,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.375,0.987013,0.004027,0.008960333,0.370122975,1.65E-05,0.00,6.74E-08,0.00,1.50E-07,3.05,3.73292,1.04E-06,#VALUE!,,1.77E-05,89.03%,99.91%,88.73%,89.12%,10.88%,88.12%,88.08%,85.17%,91%,9%,1.52E-03,,,,,5.522969839,2.474799725,7.011,69.881,-499.588,36.159,9.75E-08,1.59E-03,6.34,10.28,7.42E-03,4.01E-06,9.02E-03
,254.2,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.375,0.987013,0.004027,0.008960333,0.370122975,1.65E-05,0.00,6.74E-08,0.00,1.50E-07,3.05,3.67317,1.04E-06,#VALUE!,,1.77E-05,89.03%,99.91%,88.73%,89.12%,10.88%,88.12%,88.08%,85.17%,91%,9%,1.52E-03,,,,,5.522969839,2.474799725,7.003,70.803,-497.702,36.356,9.93E-08,1.61E-03,6.34,10.28,7.40E-03,3.94E-06,9.01E-03
,254.3,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.375,0.987013,0.004027,0.008960333,0.370122975,1.65E-05,0.00,6.74E-08,0.00,1.50E-07,3.05,3.67317,1.03E-06,#VALUE!,,1.77E-05,89.03%,99.91%,88.73%,89.12%,10.88%,88.12%,88.08%,85.17%,91%,9%,1.52E-03,,,,,5.522969839,2.474799725,7.004,69.873,-497.702,36.816,9.91E-08,1.59E-03,6.34,10.27,7.36E-03,3.96E-06,8.95E-03
,254.4,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.375,0.987013,0.004027,0.008960333,0.370122975,1.65E-05,0.00,6.74E-08,0.00,1.50E-07,3.05,3.67317,1.02E-06,#VALUE!,,1.77E-05,89.03%,99.91%,88.73%,89.12%,10.88%,88.12%,88.08%,85.17%,91%,9%,1.52E-03,,,,,5.522969839,2.474799725,7.003,69.311,-497.702,36.619,9.93E-08,1.57E-03,6.34,10.27,7.26E-03,3.88E-06,8.84E-03
,254.5,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.375,0.987013,0.004027,0.008960333,0.370122975,1.65E-05,0.00,6.74E-08,0.00,1.50E-07,3.05,3.67317,1.01E-06,#VALUE!,,1.77E-05,89.03%,99.91%,88.73%,89.12%,10.88%,88.12%,88.08%,85.17%,91%,9%,1.52E-03,,,,,5.522969839,2.474799725,6.995,69.918,-496.766,36.094,1.01E-07,1.59E-03,6.34,10.28,7.15E-03,3.72E-06,8.75E-03
,254.6,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.375,0.987013,0.004027,0.008960333,0.370122975,1.65E-05,0.00,6.74E-08,0.00,1.50E-07,3.05,3.67317,1.04E-06,#VALUE!,,1.77E-05,89.03%,99.91%,88.73%,89.12%,10.88%,88.12%,88.08%,85.17%,91%,9%,1.52E-03,,,,,5.522969839,2.474799725,6.995,72.095,-496.762,36.159,1.01E-07,1.64E-03,6.34,10.28,7.38E-03,3.84E-06,9.02E-03
,254.7,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.375,0.987013,0.004027,0.008960333,0.370122975,1.65E-05,0.00,6.74E-08,0.00,1.50E-07,3.05,3.67317,1.03E-06,#VALUE!,,1.77E-05,89.03%,99.91%,88.74%,89.12%,10.88%,88.12%,88.08%,85.17%,91%,9%,1.52E-03,,,,,5.522969839,2.474799725,6.994,71.089,-495.822,36.684,1.01E-07,1.62E-03,6.34,10.27,7.30E-03,3.83E-06,8.92E-03
,254.8,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.375,0.987013,0.004027,0.008960333,0.370122975,1.65E-05,0.00,6.74E-08,0.00,1.50E-07,3.05,3.67317,1.03E-06,#VALUE!,,1.77E-05,89.03%,99.91%,88.74%,89.12%,10.88%,88.12%,88.08%,85.17%,91%,9%,1.52E-03,,,,,5.522969839,2.474799725,6.986,73.098,-496.751,36.094,1.03E-07,1.66E-03,6.34,10.28,7.33E-03,3.73E-06,8.99E-03
,254.9,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.375,0.987013,0.004027,0.008960333,0.370122975,1.65E-05,0.00,6.74E-08,0.00,1.50E-07,3.05,3.67317,1.04E-06,#VALUE!,,1.77E-05,89.03%,99.91%,88.74%,89.12%,10.88%,88.12%,88.08%,85.17%,91%,9%,1.52E-03,,,,,5.522969839,2.474799725,6.995,71.992,-496.746,36.619,1.01E-07,1.64E-03,6.34,10.27,7.41E-03,3.89E-06,9.05E-03
,255,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.375,0.987013,0.004027,0.008960333,0.370122975,1.65E-05,0.00,6.74E-08,0.00,1.50E-07,3.05,3.67317,9.80E-07,#VALUE!,,1.77E-05,89.03%,99.91%,88.74%,89.12%,10.88%,88.12%,88.08%,85.17%,91%,9%,1.52E-03,,,,,5.522969839,2.474799725,6.985,69.389,-498.629,36.094,1.04E-07,1.58E-03,6.34,10.28,6.94E-03,3.52E-06,8.52E-03
,255.1,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.375,0.985816,0.003487333,0.010697333,0.369974092,1.65E-05,0.00,5.84E-08,0.00,1.79E-07,3.04,3.67317,1.08E-06,#VALUE!,,1.78E-05,88.99%,99.92%,88.74%,89.07%,10.93%,88.09%,88.08%,85.14%,92%,8%,1.52E-03,,,,,5.522969839,2.474799725,6.97,78.133,-497.688,36.816,1.07E-07,1.78E-03,6.34,10.27,7.61E-03,3.78E-06,9.39E-03
,255.2,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.375,0.985816,0.003487333,0.010697333,0.369974092,1.65E-05,0.00,5.84E-08,0.00,1.79E-07,3.04,3.67169,1.04E-06,#VALUE!,,1.77E-05,88.99%,99.92%,88.74%,89.07%,10.93%,88.09%,88.08%,85.14%,91%,9%,1.52E-03,,,,,5.522969839,2.474799725,6.963,76.999,-496.734,36.225,1.09E-07,1.75E-03,6.34,10.28,7.33E-03,3.55E-06,9.08E-03
,255.3,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.375,0.985816,0.003487333,0.010697333,0.369974092,1.65E-05,0.00,5.84E-08,0.00,1.79E-07,3.04,3.67169,1.07E-06,#VALUE!,,1.78E-05,88.99%,99.92%,88.74%,89.07%,10.93%,88.09%,88.08%,85.14%,92%,8%,1.52E-03,,,,,5.522969839,2.474799725,6.972,77.403,-498.5,36.947,1.07E-07,1.76E-03,6.34,10.27,7.58E-03,3.80E-06,9.34E-03
,255.4,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.375,0.985816,0.003487333,0.010697333,0.369974092,1.65E-05,0.00,5.84E-08,0.00,1.79E-07,3.04,3.67169,1.08E-06,#VALUE!,,1.78E-05,88.99%,99.92%,88.74%,89.07%,10.93%,88.09%,88.08%,85.14%,92%,8%,1.52E-03,,,,,5.522969839,2.474799725,6.964,78.953,-498.5,36.684,1.09E-07,1.79E-03,6.34,10.27,7.57E-03,3.70E-06,9.37E-03
,255.5,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.375,0.985816,0.003487333,0.010697333,0.369974092,1.65E-05,0.00,5.84E-08,0.00,1.79E-07,3.04,3.67169,1.11E-06,#VALUE!,,1.78E-05,88.99%,99.92%,88.74%,89.07%,10.93%,88.09%,88.08%,85.14%,92%,8%,1.52E-03,,,,,5.522969839,2.474799725,6.972,80.177,-498.493,36.684,1.07E-07,1.82E-03,6.34,10.27,7.83E-03,3.90E-06,9.66E-03
,255.6,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.375,0.985816,0.003487333,0.010697333,0.369974092,1.65E-05,0.00,5.84E-08,0.00,1.79E-07,3.04,3.67169,1.08E-06,#VALUE!,,1.78E-05,88.99%,99.92%,88.74%,89.07%,10.93%,88.09%,88.08%,85.14%,92%,8%,1.52E-03,,,,,5.522969839,2.474799725,6.972,78.289,-498.493,36.684,1.07E-07,1.78E-03,6.34,10.27,7.65E-03,3.81E-06,9.43E-03
,255.7,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.375,0.985816,0.003487333,0.010697333,0.369974092,1.65E-05,0.00,5.84E-08,0.00,1.79E-07,3.04,3.67169,1.11E-06,#VALUE!,,1.78E-05,88.99%,99.92%,88.75%,89.07%,10.93%,88.09%,88.08%,85.14%,92%,8%,1.52E-03,,,,,5.522969839,2.474799725,6.98,78.617,-498.492,36.75,1.05E-07,1.79E-03,6.34,10.27,7.83E-03,3.98E-06,9.62E-03
,255.8,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.375,0.985816,0.003487333,0.010697333,0.369974092,1.65E-05,0.00,5.84E-08,0.00,1.79E-07,3.04,3.67169,1.07E-06,#VALUE!,,1.78E-05,88.99%,99.92%,88.75%,89.07%,10.93%,88.09%,88.08%,85.14%,92%,8%,1.52E-03,,,,,5.522969839,2.474799725,6.98,76.399,-497.547,36.553,1.05E-07,1.74E-03,6.34,10.28,7.59E-03,3.84E-06,9.33E-03
,255.9,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.375,0.985816,0.003487333,0.010697333,0.369974092,1.65E-05,0.00,5.84E-08,0.00,1.79E-07,3.04,3.67169,1.11E-06,#VALUE!,,1.78E-05,88.99%,99.92%,88.75%,89.07%,10.93%,88.09%,88.08%,85.14%,92%,8%,1.52E-03,,,,,5.522969839,2.474799725,6.989,77.881,-497.539,36.291,1.03E-07,1.77E-03,6.34,10.28,7.88E-03,4.05E-06,9.65E-03
,256,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.375,0.985816,0.003487333,0.010697333,0.369974092,1.65E-05,0.00,5.84E-08,0.00,1.79E-07,3.04,3.67169,1.08E-06,#VALUE!,,1.78E-05,88.99%,99.92%,88.75%,89.07%,10.93%,88.09%,88.08%,85.14%,92%,8%,1.52E-03,,,,,5.522969839,2.474799725,6.981,76.758,-497.553,36.553,1.04E-07,1.74E-03,6.34,10.28,7.64E-03,3.88E-06,9.39E-03
,256.1,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.375,0.985816,0.003487333,0.010697333,0.369974092,1.65E-05,0.00,5.84E-08,0.00,1.79E-07,3.04,3.67169,1.09E-06,#VALUE!,,1.78E-05,88.99%,99.92%,88.75%,89.07%,10.93%,88.09%,88.07%,85.14%,92%,8%,1.52E-03,,,,,5.522969839,2.474799725,6.989,76.353,-497.553,36.291,1.03E-07,1.73E-03,6.34,10.28,7.72E-03,3.97E-06,9.46E-03
,256.2,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.375,0.985816,0.003487333,0.010697333,0.369974092,1.65E-05,0.00,5.84E-08,0.00,1.79E-07,3.04,3.67169,1.09E-06,#VALUE!,,1.78E-05,88.99%,99.92%,88.75%,89.07%,10.93%,88.09%,88.07%,85.14%,92%,8%,1.52E-03,,,,,5.522969839,2.474799725,6.997,75.24,-497.553,36.159,1.01E-07,1.71E-03,6.34,10.28,7.74E-03,4.05E-06,9.45E-03
,256.3,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.375,0.985816,0.003487333,0.010697333,0.369974092,1.65E-05,0.00,5.84E-08,0.00,1.79E-07,3.04,3.67169,1.09E-06,#VALUE!,,1.78E-05,88.99%,99.92%,88.75%,89.07%,10.93%,88.09%,88.07%,85.14%,92%,8%,1.52E-03,,,,,5.522969839,2.474799725,6.989,76.863,-497.553,36.094,1.03E-07,1.75E-03,6.34,10.28,7.76E-03,3.98E-06,9.51E-03
,256.4,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.375,0.985816,0.003487333,0.010697333,0.369974092,1.65E-05,0.00,5.84E-08,0.00,1.79E-07,3.04,3.67169,1.10E-06,#VALUE!,,1.78E-05,88.99%,99.92%,88.75%,89.07%,10.93%,88.09%,88.07%,85.14%,92%,8%,1.52E-03,,,,,5.522969839,2.474799725,6.997,76.255,-497.553,36.291,1.01E-07,1.73E-03,6.34,10.28,7.85E-03,4.12E-06,9.59E-03
,256.5,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.375,0.985816,0.003487333,0.010697333,0.369974092,1.65E-05,0.00,5.84E-08,0.00,1.79E-07,3.04,3.67169,1.10E-06,#VALUE!,,1.78E-05,88.99%,99.92%,88.74%,89.07%,10.93%,88.09%,88.07%,85.14%,92%,8%,1.52E-03,,,,,5.522969839,2.474799725,6.997,76.104,-498.497,36.619,1.01E-07,1.73E-03,6.34,10.27,7.87E-03,4.15E-06,9.60E-03
,256.6,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.375,0.985816,0.003487333,0.010697333,0.369974092,1.65E-05,0.00,5.84E-08,0.00,1.79E-07,3.04,3.67169,1.10E-06,#VALUE!,,1.78E-05,88.99%,99.92%,88.74%,89.07%,10.93%,88.09%,88.06%,85.14%,92%,8%,1.52E-03,,,,,5.522969839,2.474799725,6.997,75.513,-498.497,36.684,1.01E-07,1.72E-03,6.34,10.27,7.81E-03,4.12E-06,9.53E-03
,256.7,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.375,0.985816,0.003487333,0.010697333,0.369974092,1.65E-05,0.00,5.84E-08,0.00,1.79E-07,3.04,3.67169,1.09E-06,#VALUE!,,1.78E-05,88.99%,99.92%,88.74%,89.07%,10.93%,88.09%,88.06%,85.14%,92%,8%,1.52E-03,,,,,5.522969839,2.474799725,6.997,74.864,-498.497,36.816,1.01E-07,1.70E-03,6.34,10.27,7.76E-03,4.10E-06,9.46E-03
,256.8,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.056,17763.599,323.000,221.000,,,,,,0,,,6.49E-07,1.663,16.504,0.420,4.168,20.672,7.42E-05,4.08E-04,1.90E-02,1.88E-05,3.96,1.88E-05,1.94E-05,0.115,,,,,,,,,0.375,0.985816,0.003487333,0.010697333,0.369974092,1.65E-05,0.00,5.84E-08,0.00,1.79E-07,3.04,3.67169,1.10E-06,#VALUE!,,1.78E-05,88.99%,99.92%,88.74%,89.07%,10.93%,88.09%,88.06%,85.14%,92%,8%,1.52E-03,,,,,5.522969839,2.474799725,7.005,75.327,-498.497,35.831,9.89E-08,1.71E-03,6.34,10.28,7.86E-03,4.16E-06,9.58E-03
